time_s,event,job_id,class,replica,slot,policy,action,source_pool,target_pool,reason,pool_sizes,active_total_after,active_by_class_after
63.637259,finish,w0!w000134__freemium,freemium,6,616,round_robin,,,,,,"{""0"": 7, ""1"": 10, ""2"": 7, ""3"": 9, ""4"": 6, ""5"": 8, ""6"": 8, ""7"": 10}","{""0"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 2}, ""1"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 0, ""premium"": 7}, ""4"": {""enterprise"": 3, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 3, ""enterprise"": 1}, ""7"": {""premium"": 2, ""enterprise"": 6, ""freemium"": 2}}"
63.695083,start,w0!w000212__freemium,freemium,4,426,round_robin,,,,,,"{""0"": 7, ""1"": 10, ""2"": 7, ""3"": 9, ""4"": 7, ""5"": 8, ""6"": 8, ""7"": 10}","{""0"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 2}, ""1"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 0, ""premium"": 7}, ""4"": {""enterprise"": 3, ""premium"": 1, ""freemium"": 3}, ""5"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 3, ""enterprise"": 1}, ""7"": {""premium"": 2, ""enterprise"": 6, ""freemium"": 2}}"
63.721538,finish,w0!w000163__premium,premium,3,320,round_robin,,,,,,"{""0"": 7, ""1"": 10, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 8, ""6"": 8, ""7"": 10}","{""0"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 2}, ""1"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 0, ""premium"": 6}, ""4"": {""enterprise"": 3, ""premium"": 1, ""freemium"": 3}, ""5"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 3, ""enterprise"": 1}, ""7"": {""premium"": 2, ""enterprise"": 6, ""freemium"": 2}}"
63.974761,start,w0!w000213__freemium,freemium,5,526,round_robin,,,,,,"{""0"": 7, ""1"": 10, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 9, ""6"": 8, ""7"": 10}","{""0"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 2}, ""1"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 0, ""premium"": 6}, ""4"": {""enterprise"": 3, ""premium"": 1, ""freemium"": 3}, ""5"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 3, ""enterprise"": 1}, ""7"": {""premium"": 2, ""enterprise"": 6, ""freemium"": 2}}"
64.261527,finish,w0!w000151__premium,premium,7,718,round_robin,,,,,,"{""0"": 7, ""1"": 10, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 9, ""6"": 8, ""7"": 9}","{""0"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 2}, ""1"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 0, ""premium"": 6}, ""4"": {""enterprise"": 3, ""premium"": 1, ""freemium"": 3}, ""5"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 3, ""enterprise"": 1}, ""7"": {""premium"": 1, ""enterprise"": 6, ""freemium"": 2}}"
64.323712,finish,w0!w000176__premium,premium,0,22,round_robin,,,,,,"{""0"": 6, ""1"": 10, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 9, ""6"": 8, ""7"": 9}","{""0"": {""freemium"": 2, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 0, ""premium"": 6}, ""4"": {""enterprise"": 3, ""premium"": 1, ""freemium"": 3}, ""5"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 3, ""enterprise"": 1}, ""7"": {""premium"": 1, ""enterprise"": 6, ""freemium"": 2}}"
64.880935,start,w0!w000214__premium,premium,6,626,round_robin,,,,,,"{""0"": 6, ""1"": 10, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 9, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 2, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 0, ""premium"": 6}, ""4"": {""enterprise"": 3, ""premium"": 1, ""freemium"": 3}, ""5"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 1, ""enterprise"": 6, ""freemium"": 2}}"
64.965731,finish,w0!w000175__premium,premium,7,721,round_robin,,,,,,"{""0"": 6, ""1"": 10, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 9, ""6"": 9, ""7"": 8}","{""0"": {""freemium"": 2, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 0, ""premium"": 6}, ""4"": {""enterprise"": 3, ""premium"": 1, ""freemium"": 3}, ""5"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 6, ""freemium"": 2}}"
64.971361,finish,w0!w000149__freemium,freemium,5,518,round_robin,,,,,,"{""0"": 6, ""1"": 10, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 8, ""6"": 9, ""7"": 8}","{""0"": {""freemium"": 2, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 0, ""premium"": 6}, ""4"": {""enterprise"": 3, ""premium"": 1, ""freemium"": 3}, ""5"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 6, ""freemium"": 2}}"
65.319274,start,w0!w000215__enterprise,enterprise,7,726,round_robin,,,,,,"{""0"": 6, ""1"": 10, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 8, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 2, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 5}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 0, ""premium"": 6}, ""4"": {""enterprise"": 3, ""premium"": 1, ""freemium"": 3}, ""5"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 2}}"
65.373866,finish,w0!w000129__enterprise,enterprise,1,116,round_robin,,,,,,"{""0"": 6, ""1"": 9, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 8, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 2, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 4}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 0, ""premium"": 6}, ""4"": {""enterprise"": 3, ""premium"": 1, ""freemium"": 3}, ""5"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 2}}"
65.439382,start,w0!w000216__freemium,freemium,0,27,round_robin,,,,,,"{""0"": 7, ""1"": 9, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 8, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 4}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 0, ""premium"": 6}, ""4"": {""enterprise"": 3, ""premium"": 1, ""freemium"": 3}, ""5"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 2}}"
65.552463,start,w0!w000217__freemium,freemium,1,127,round_robin,,,,,,"{""0"": 7, ""1"": 10, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 8, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 4}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 0, ""premium"": 6}, ""4"": {""enterprise"": 3, ""premium"": 1, ""freemium"": 3}, ""5"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 2}}"
65.849648,finish,w0!w000145__premium,premium,1,118,round_robin,,,,,,"{""0"": 7, ""1"": 9, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 8, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 4}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 0, ""premium"": 6}, ""4"": {""enterprise"": 3, ""premium"": 1, ""freemium"": 3}, ""5"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 2}}"
65.880227,start,w0!w000218__freemium,freemium,2,227,round_robin,,,,,,"{""0"": 7, ""1"": 9, ""2"": 8, ""3"": 8, ""4"": 7, ""5"": 8, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 0, ""premium"": 6}, ""4"": {""enterprise"": 3, ""premium"": 1, ""freemium"": 3}, ""5"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 2}}"
65.912925,finish,w0!w000164__freemium,freemium,4,420,round_robin,,,,,,"{""0"": 7, ""1"": 9, ""2"": 8, ""3"": 8, ""4"": 6, ""5"": 8, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 0, ""premium"": 6}, ""4"": {""enterprise"": 3, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 2}}"
66.073804,start,w0!w000219__enterprise,enterprise,3,327,round_robin,,,,,,"{""0"": 7, ""1"": 9, ""2"": 8, ""3"": 9, ""4"": 6, ""5"": 8, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""3"": {""enterprise"": 3, ""freemium"": 0, ""premium"": 6}, ""4"": {""enterprise"": 3, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 2}}"
66.074809,finish,w0!w000138__enterprise,enterprise,2,217,round_robin,,,,,,"{""0"": 7, ""1"": 9, ""2"": 7, ""3"": 9, ""4"": 6, ""5"": 8, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 0, ""premium"": 6}, ""4"": {""enterprise"": 3, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 2}}"
66.384132,start,w0!w000220__enterprise,enterprise,4,427,round_robin,,,,,,"{""0"": 7, ""1"": 9, ""2"": 7, ""3"": 9, ""4"": 7, ""5"": 8, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 0, ""premium"": 6}, ""4"": {""enterprise"": 4, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 2}}"
66.39668,finish,w0!w000153__premium,premium,1,119,round_robin,,,,,,"{""0"": 7, ""1"": 8, ""2"": 7, ""3"": 9, ""4"": 7, ""5"": 8, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 0, ""premium"": 6}, ""4"": {""enterprise"": 4, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 2}}"
66.399329,finish,w0!w000179__premium,premium,3,322,round_robin,,,,,,"{""0"": 7, ""1"": 8, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 8, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 0, ""premium"": 5}, ""4"": {""enterprise"": 4, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 2}}"
66.930252,start,w0!w000221__premium,premium,5,527,round_robin,,,,,,"{""0"": 7, ""1"": 8, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 9, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 0, ""premium"": 5}, ""4"": {""enterprise"": 4, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 4, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 2}}"
67.180328,start,w0!w000222__freemium,freemium,6,627,round_robin,,,,,,"{""0"": 7, ""1"": 8, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 9, ""6"": 10, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 0, ""premium"": 5}, ""4"": {""enterprise"": 4, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 5, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 2}}"
67.393228,start,w0!w000223__freemium,freemium,7,727,round_robin,,,,,,"{""0"": 7, ""1"": 8, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 9, ""6"": 10, ""7"": 10}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 0, ""premium"": 5}, ""4"": {""enterprise"": 4, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 5, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 3}}"
67.4456,finish,w0!w000152__enterprise,enterprise,0,19,round_robin,,,,,,"{""0"": 6, ""1"": 8, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 9, ""6"": 10, ""7"": 10}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 1}, ""1"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 0, ""premium"": 5}, ""4"": {""enterprise"": 4, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 5, ""premium"": 4, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 3}}"
67.560145,finish,w0!w000142__premium,premium,6,617,round_robin,,,,,,"{""0"": 6, ""1"": 8, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 9, ""6"": 9, ""7"": 10}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 1}, ""1"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 0, ""premium"": 5}, ""4"": {""enterprise"": 4, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 5, ""premium"": 3, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 3}}"
67.710755,finish,w0!w000170__freemium,freemium,2,221,round_robin,,,,,,"{""0"": 6, ""1"": 8, ""2"": 6, ""3"": 8, ""4"": 7, ""5"": 9, ""6"": 9, ""7"": 10}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 1}, ""1"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 0, ""premium"": 5}, ""4"": {""enterprise"": 4, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 5, ""premium"": 3, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 3}}"
67.801884,start,w0!w000224__enterprise,enterprise,0,28,round_robin,,,,,,"{""0"": 7, ""1"": 8, ""2"": 6, ""3"": 8, ""4"": 7, ""5"": 9, ""6"": 9, ""7"": 10}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 0, ""premium"": 5}, ""4"": {""enterprise"": 4, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 5, ""premium"": 3, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 7, ""freemium"": 3}}"
67.83487,finish,w0!w000159__enterprise,enterprise,7,719,round_robin,,,,,,"{""0"": 7, ""1"": 8, ""2"": 6, ""3"": 8, ""4"": 7, ""5"": 9, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 1, ""enterprise"": 4}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 0, ""premium"": 5}, ""4"": {""enterprise"": 4, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 5, ""premium"": 3, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 6, ""freemium"": 3}}"
67.946281,start,w0!w000225__premium,premium,1,128,round_robin,,,,,,"{""0"": 7, ""1"": 9, ""2"": 6, ""3"": 8, ""4"": 7, ""5"": 9, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 4}, ""2"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 0, ""premium"": 5}, ""4"": {""enterprise"": 4, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 5, ""premium"": 3, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 6, ""freemium"": 3}}"
68.08217,start,w0!w000226__freemium,freemium,2,228,round_robin,,,,,,"{""0"": 7, ""1"": 9, ""2"": 7, ""3"": 8, ""4"": 7, ""5"": 9, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 0, ""premium"": 5}, ""4"": {""enterprise"": 4, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 5, ""premium"": 3, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 6, ""freemium"": 3}}"
68.094721,start,w0!w000227__freemium,freemium,3,328,round_robin,,,,,,"{""0"": 7, ""1"": 9, ""2"": 7, ""3"": 9, ""4"": 7, ""5"": 9, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 4, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 5, ""premium"": 3, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 6, ""freemium"": 3}}"
68.190135,finish,w0!w000172__premium,premium,4,421,round_robin,,,,,,"{""0"": 7, ""1"": 9, ""2"": 7, ""3"": 9, ""4"": 6, ""5"": 9, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 4, ""premium"": 0, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 5, ""premium"": 3, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 6, ""freemium"": 3}}"
68.347474,start,w0!w000228__premium,premium,4,428,round_robin,,,,,,"{""0"": 7, ""1"": 9, ""2"": 7, ""3"": 9, ""4"": 7, ""5"": 9, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 4, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 5, ""premium"": 3, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 6, ""freemium"": 3}}"
68.667169,start,w0!w000229__enterprise,enterprise,5,528,round_robin,,,,,,"{""0"": 7, ""1"": 9, ""2"": 7, ""3"": 9, ""4"": 7, ""5"": 10, ""6"": 9, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 4}, ""2"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 1, ""premium"": 5}, ""4"": {""enterprise"": 4, ""premium"": 1, ""freemium"": 2}, ""5"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 4}, ""6"": {""freemium"": 5, ""premium"": 3, ""enterprise"": 1}, ""7"": {""premium"": 0, ""enterprise"": 6, ""freemium"": 3}}"
