time_s,class__enterprise,class__freemium,class__premium,replica_0,replica_0__enterprise,replica_0__freemium,replica_0__premium,replica_1,replica_1__enterprise,replica_1__freemium,replica_1__premium,replica_2,replica_2__enterprise,replica_2__freemium,replica_2__premium,replica_3,replica_3__enterprise,replica_3__freemium,replica_3__premium,replica_4,replica_4__enterprise,replica_4__freemium,replica_4__premium,replica_5,replica_5__enterprise,replica_5__freemium,replica_5__premium,replica_6,replica_6__enterprise,replica_6__freemium,replica_6__premium,replica_7,replica_7__enterprise,replica_7__freemium,replica_7__premium,total
104.126314,20,21,19,8,3,2,3,8,0,5,3,7,1,1,5,7,3,4,0,8,1,3,4,6,2,1,3,8,5,2,1,8,5,3,0,60
104.186985,19,21,19,8,3,2,3,8,0,5,3,7,1,1,5,7,3,4,0,8,1,3,4,6,2,1,3,8,5,2,1,7,4,3,0,59
104.242694,18,21,19,8,3,2,3,8,0,5,3,7,1,1,5,6,2,4,0,8,1,3,4,6,2,1,3,8,5,2,1,7,4,3,0,58
104.269934,18,22,19,8,3,2,3,8,0,5,3,7,1,1,5,6,2,4,0,8,1,3,4,6,2,1,3,8,5,2,1,8,4,4,0,59
104.325408,17,22,19,8,3,2,3,8,0,5,3,7,1,1,5,6,2,4,0,8,1,3,4,6,2,1,3,8,5,2,1,7,3,4,0,58
104.348294,17,23,19,9,3,3,3,8,0,5,3,7,1,1,5,6,2,4,0,8,1,3,4,6,2,1,3,8,5,2,1,7,3,4,0,59
104.374208,17,23,20,9,3,3,3,9,0,5,4,7,1,1,5,6,2,4,0,8,1,3,4,6,2,1,3,8,5,2,1,7,3,4,0,60
104.615714,17,24,20,9,3,3,3,9,0,5,4,8,1,2,5,6,2,4,0,8,1,3,4,6,2,1,3,8,5,2,1,7,3,4,0,61
104.618133,17,24,21,9,3,3,3,9,0,5,4,8,1,2,5,7,2,4,1,8,1,3,4,6,2,1,3,8,5,2,1,7,3,4,0,62
104.806025,17,24,20,9,3,3,3,9,0,5,4,8,1,2,5,7,2,4,1,7,1,3,3,6,2,1,3,8,5,2,1,7,3,4,0,61
105.270463,17,23,20,9,3,3,3,9,0,5,4,8,1,2,5,7,2,4,1,7,1,3,3,6,2,1,3,7,5,1,1,7,3,4,0,60
105.344816,18,23,20,9,3,3,3,9,0,5,4,8,1,2,5,7,2,4,1,8,2,3,3,6,2,1,3,7,5,1,1,7,3,4,0,61
105.55806,18,23,19,9,3,3,3,9,0,5,4,8,1,2,5,7,2,4,1,8,2,3,3,6,2,1,3,6,5,1,0,7,3,4,0,60
105.606778,18,23,20,9,3,3,3,9,0,5,4,8,1,2,5,7,2,4,1,8,2,3,3,7,2,1,4,6,5,1,0,7,3,4,0,61
105.643326,18,23,19,9,3,3,3,9,0,5,4,7,1,2,4,7,2,4,1,8,2,3,3,7,2,1,4,6,5,1,0,7,3,4,0,60
105.82503,18,24,19,9,3,3,3,9,0,5,4,7,1,2,4,7,2,4,1,8,2,3,3,7,2,1,4,7,5,2,0,7,3,4,0,61
105.896895,18,25,19,9,3,3,3,9,0,5,4,7,1,2,4,7,2,4,1,8,2,3,3,7,2,1,4,7,5,2,0,8,3,5,0,62
106.19878,17,25,19,9,3,3,3,9,0,5,4,7,1,2,4,7,2,4,1,8,2,3,3,7,2,1,4,6,4,2,0,8,3,5,0,61
106.382757,18,25,19,10,4,3,3,9,0,5,4,7,1,2,4,7,2,4,1,8,2,3,3,7,2,1,4,6,4,2,0,8,3,5,0,62
106.487181,18,26,19,10,4,3,3,10,0,6,4,7,1,2,4,7,2,4,1,8,2,3,3,7,2,1,4,6,4,2,0,8,3,5,0,63
106.648287,19,26,19,10,4,3,3,10,0,6,4,8,2,2,4,7,2,4,1,8,2,3,3,7,2,1,4,6,4,2,0,8,3,5,0,64
106.914113,18,26,19,9,3,3,3,10,0,6,4,8,2,2,4,7,2,4,1,8,2,3,3,7,2,1,4,6,4,2,0,8,3,5,0,63
107.027365,18,26,20,9,3,3,3,10,0,6,4,8,2,2,4,8,2,4,2,8,2,3,3,7,2,1,4,6,4,2,0,8,3,5,0,64
107.076927,18,26,21,9,3,3,3,10,0,6,4,8,2,2,4,8,2,4,2,9,2,3,4,7,2,1,4,6,4,2,0,8,3,5,0,65
107.463831,19,26,21,9,3,3,3,10,0,6,4,8,2,2,4,8,2,4,2,9,2,3,4,8,3,1,4,6,4,2,0,8,3,5,0,66
107.499792,19,26,22,9,3,3,3,10,0,6,4,8,2,2,4,8,2,4,2,9,2,3,4,8,3,1,4,7,4,2,1,8,3,5,0,67
107.536719,19,26,21,8,3,3,2,10,0,6,4,8,2,2,4,8,2,4,2,9,2,3,4,8,3,1,4,7,4,2,1,8,3,5,0,66
107.728572,19,26,22,8,3,3,2,10,0,6,4,8,2,2,4,8,2,4,2,9,2,3,4,8,3,1,4,7,4,2,1,9,3,5,1,67
107.760403,18,26,22,7,2,3,2,10,0,6,4,8,2,2,4,8,2,4,2,9,2,3,4,8,3,1,4,7,4,2,1,9,3,5,1,66
108.036436,18,27,22,8,2,4,2,10,0,6,4,8,2,2,4,8,2,4,2,9,2,3,4,8,3,1,4,7,4,2,1,9,3,5,1,67
108.526786,18,27,21,8,2,4,2,9,0,6,3,8,2,2,4,8,2,4,2,9,2,3,4,8,3,1,4,7,4,2,1,9,3,5,1,66
108.668218,18,26,21,8,2,4,2,9,0,6,3,8,2,2,4,8,2,4,2,9,2,3,4,8,3,1,4,7,4,2,1,8,3,4,1,65
108.807511,18,26,22,8,2,4,2,10,0,6,4,8,2,2,4,8,2,4,2,9,2,3,4,8,3,1,4,7,4,2,1,8,3,4,1,66
108.835067,18,26,21,8,2,4,2,9,0,6,3,8,2,2,4,8,2,4,2,9,2,3,4,8,3,1,4,7,4,2,1,8,3,4,1,65
108.99566,18,25,21,8,2,4,2,8,0,5,3,8,2,2,4,8,2,4,2,9,2,3,4,8,3,1,4,7,4,2,1,8,3,4,1,64
109.028536,18,24,21,8,2,4,2,8,0,5,3,8,2,2,4,8,2,4,2,9,2,3,4,7,3,0,4,7,4,2,1,8,3,4,1,63
109.146862,18,25,21,8,2,4,2,8,0,5,3,9,2,3,4,8,2,4,2,9,2,3,4,7,3,0,4,7,4,2,1,8,3,4,1,64
109.303333,18,25,22,8,2,4,2,8,0,5,3,9,2,3,4,9,2,4,3,9,2,3,4,7,3,0,4,7,4,2,1,8,3,4,1,65
109.54469,18,25,21,8,2,4,2,8,0,5,3,9,2,3,4,9,2,4,3,8,2,3,3,7,3,0,4,7,4,2,1,8,3,4,1,64
109.557576,18,24,21,8,2,4,2,8,0,5,3,8,2,2,4,9,2,4,3,8,2,3,3,7,3,0,4,7,4,2,1,8,3,4,1,63
109.559881,18,24,20,8,2,4,2,7,0,5,2,8,2,2,4,9,2,4,3,8,2,3,3,7,3,0,4,7,4,2,1,8,3,4,1,62
109.715764,18,24,21,8,2,4,2,7,0,5,2,8,2,2,4,9,2,4,3,9,2,3,4,7,3,0,4,7,4,2,1,8,3,4,1,63
109.834673,18,23,21,8,2,4,2,7,0,5,2,8,2,2,4,9,2,4,3,8,2,2,4,7,3,0,4,7,4,2,1,8,3,4,1,62
109.902236,18,22,21,7,2,3,2,7,0,5,2,8,2,2,4,9,2,4,3,8,2,2,4,7,3,0,4,7,4,2,1,8,3,4,1,61
109.977772,18,21,21,7,2,3,2,6,0,4,2,8,2,2,4,9,2,4,3,8,2,2,4,7,3,0,4,7,4,2,1,8,3,4,1,60
110.208259,18,21,22,7,2,3,2,6,0,4,2,8,2,2,4,9,2,4,3,8,2,2,4,8,3,0,5,7,4,2,1,8,3,4,1,61
110.401343,19,21,22,7,2,3,2,6,0,4,2,8,2,2,4,9,2,4,3,8,2,2,4,8,3,0,5,8,5,2,1,8,3,4,1,62
110.701158,19,20,22,7,2,3,2,6,0,4,2,8,2,2,4,9,2,4,3,7,2,1,4,8,3,0,5,8,5,2,1,8,3,4,1,61
110.74075,18,20,22,7,2,3,2,6,0,4,2,8,2,2,4,9,2,4,3,7,2,1,4,8,3,0,5,7,4,2,1,8,3,4,1,60
110.75155,18,20,23,7,2,3,2,6,0,4,2,8,2,2,4,9,2,4,3,7,2,1,4,8,3,0,5,7,4,2,1,9,3,4,2,61
110.792624,18,20,22,7,2,3,2,6,0,4,2,7,2,2,3,9,2,4,3,7,2,1,4,8,3,0,5,7,4,2,1,9,3,4,2,60
110.99025,18,21,22,8,2,4,2,6,0,4,2,7,2,2,3,9,2,4,3,7,2,1,4,8,3,0,5,7,4,2,1,9,3,4,2,61
111.037675,18,21,23,8,2,4,2,7,0,4,3,7,2,2,3,9,2,4,3,7,2,1,4,8,3,0,5,7,4,2,1,9,3,4,2,62
111.635431,18,20,23,8,2,4,2,7,0,4,3,7,2,2,3,8,2,3,3,7,2,1,4,8,3,0,5,7,4,2,1,9,3,4,2,61
111.722769,18,20,24,8,2,4,2,7,0,4,3,8,2,2,4,8,2,3,3,7,2,1,4,8,3,0,5,7,4,2,1,9,3,4,2,62
111.764571,18,21,24,8,2,4,2,7,0,4,3,8,2,2,4,9,2,4,3,7,2,1,4,8,3,0,5,7,4,2,1,9,3,4,2,63
112.033128,18,21,25,8,2,4,2,7,0,4,3,8,2,2,4,9,2,4,3,8,2,1,5,8,3,0,5,7,4,2,1,9,3,4,2,64
112.170437,18,21,26,8,2,4,2,7,0,4,3,8,2,2,4,9,2,4,3,8,2,1,5,9,3,0,6,7,4,2,1,9,3,4,2,65
112.236774,18,21,25,8,2,4,2,7,0,4,3,7,2,2,3,9,2,4,3,8,2,1,5,9,3,0,6,7,4,2,1,9,3,4,2,64
112.29733,18,21,26,8,2,4,2,7,0,4,3,7,2,2,3,9,2,4,3,8,2,1,5,9,3,0,6,8,4,2,2,9,3,4,2,65
112.45386,17,21,26,8,2,4,2,7,0,4,3,7,2,2,3,9,2,4,3,8,2,1,5,8,2,0,6,8,4,2,2,9,3,4,2,64
112.498046,17,20,26,8,2,4,2,6,0,3,3,7,2,2,3,9,2,4,3,8,2,1,5,8,2,0,6,8,4,2,2,9,3,4,2,63
112.759565,17,21,26,8,2,4,2,6,0,3,3,7,2,2,3,9,2,4,3,8,2,1,5,8,2,0,6,8,4,2,2,10,3,5,2,64
112.864372,17,22,26,9,2,5,2,6,0,3,3,7,2,2,3,9,2,4,3,8,2,1,5,8,2,0,6,8,4,2,2,10,3,5,2,65
112.895197,17,21,26,9,2,5,2,6,0,3,3,7,2,2,3,8,2,3,3,8,2,1,5,8,2,0,6,8,4,2,2,10,3,5,2,64
112.904637,18,21,26,9,2,5,2,7,1,3,3,7,2,2,3,8,2,3,3,8,2,1,5,8,2,0,6,8,4,2,2,10,3,5,2,65
112.963811,17,21,26,9,2,5,2,7,1,3,3,7,2,2,3,7,1,3,3,8,2,1,5,8,2,0,6,8,4,2,2,10,3,5,2,64
113.014752,16,21,26,9,2,5,2,7,1,3,3,7,2,2,3,7,1,3,3,8,2,1,5,8,2,0,6,8,4,2,2,9,2,5,2,63
113.460757,15,21,26,9,2,5,2,7,1,3,3,7,2,2,3,7,1,3,3,8,2,1,5,8,2,0,6,7,3,2,2,9,2,5,2,62
113.867283,15,20,26,9,2,5,2,7,1,3,3,7,2,2,3,6,1,2,3,8,2,1,5,8,2,0,6,7,3,2,2,9,2,5,2,61
113.881636,14,20,26,9,2,5,2,7,1,3,3,7,2,2,3,6,1,2,3,8,2,1,5,8,2,0,6,6,2,2,2,9,2,5,2,60
114.01838,14,21,26,9,2,5,2,7,1,3,3,8,2,3,3,6,1,2,3,8,2,1,5,8,2,0,6,6,2,2,2,9,2,5,2,61
114.064546,14,20,26,9,2,5,2,7,1,3,3,8,2,3,3,5,1,1,3,8,2,1,5,8,2,0,6,6,2,2,2,9,2,5,2,60
114.30186,13,20,26,8,1,5,2,7,1,3,3,8,2,3,3,5,1,1,3,8,2,1,5,8,2,0,6,6,2,2,2,9,2,5,2,59
114.383329,13,20,27,8,1,5,2,7,1,3,3,8,2,3,3,6,1,1,4,8,2,1,5,8,2,0,6,6,2,2,2,9,2,5,2,60
114.446824,12,20,27,8,1,5,2,7,1,3,3,8,2,3,3,6,1,1,4,8,2,1,5,8,2,0,6,6,2,2,2,8,1,5,2,59
114.710503,12,20,28,8,1,5,2,7,1,3,3,8,2,3,3,6,1,1,4,9,2,1,6,8,2,0,6,6,2,2,2,8,1,5,2,60
114.820334,12,20,27,8,1,5,2,7,1,3,3,8,2,3,3,6,1,1,4,9,2,1,6,7,2,0,5,6,2,2,2,8,1,5,2,59
115.273966,12,20,28,8,1,5,2,7,1,3,3,8,2,3,3,6,1,1,4,9,2,1,6,8,2,0,6,6,2,2,2,8,1,5,2,60
115.875134,13,20,28,8,1,5,2,7,1,3,3,8,2,3,3,6,1,1,4,9,2,1,6,8,2,0,6,7,3,2,2,8,1,5,2,61
115.98859,13,19,28,8,1,5,2,7,1,3,3,8,2,3,3,6,1,1,4,9,2,1,6,8,2,0,6,7,3,2,2,7,1,4,2,60
116.335435,12,19,28,8,1,5,2,7,1,3,3,8,2,3,3,6,1,1,4,9,2,1,6,8,2,0,6,7,3,2,2,6,0,4,2,59
116.567923,12,20,28,8,1,5,2,7,1,3,3,8,2,3,3,6,1,1,4,9,2,1,6,8,2,0,6,7,3,2,2,7,0,5,2,60
116.590828,13,20,28,9,2,5,2,7,1,3,3,8,2,3,3,6,1,1,4,9,2,1,6,8,2,0,6,7,3,2,2,7,0,5,2,61
116.621635,14,20,28,9,2,5,2,8,2,3,3,8,2,3,3,6,1,1,4,9,2,1,6,8,2,0,6,7,3,2,2,7,0,5,2,62
116.660488,14,19,28,9,2,5,2,8,2,3,3,8,2,3,3,6,1,1,4,8,2,0,6,8,2,0,6,7,3,2,2,7,0,5,2,61
116.936253,14,19,27,9,2,5,2,8,2,3,3,7,2,3,2,6,1,1,4,8,2,0,6,8,2,0,6,7,3,2,2,7,0,5,2,60
117.544145,14,19,26,9,2,5,2,8,2,3,3,7,2,3,2,6,1,1,4,8,2,0,6,7,2,0,5,7,3,2,2,7,0,5,2,59
117.58264,14,20,26,9,2,5,2,8,2,3,3,8,2,4,2,6,1,1,4,8,2,0,6,7,2,0,5,7,3,2,2,7,0,5,2,60
117.864722,14,20,27,9,2,5,2,8,2,3,3,8,2,4,2,7,1,1,5,8,2,0,6,7,2,0,5,7,3,2,2,7,0,5,2,61
117.920873,15,20,27,9,2,5,2,8,2,3,3,8,2,4,2,7,1,1,5,9,3,0,6,7,2,0,5,7,3,2,2,7,0,5,2,62
118.145499,16,20,27,9,2,5,2,8,2,3,3,8,2,4,2,7,1,1,5,9,3,0,6,8,3,0,5,7,3,2,2,7,0,5,2,63
118.174408,16,20,28,9,2,5,2,8,2,3,3,8,2,4,2,7,1,1,5,9,3,0,6,8,3,0,5,8,3,2,3,7,0,5,2,64
118.262698,15,20,28,9,2,5,2,8,2,3,3,8,2,4,2,7,1,1,5,8,2,0,6,8,3,0,5,8,3,2,3,7,0,5,2,63
118.626068,15,20,27,9,2,5,2,8,2,3,3,8,2,4,2,7,1,1,5,8,2,0,6,8,3,0,5,8,3,2,3,6,0,5,1,62
118.671581,15,21,27,9,2,5,2,8,2,3,3,8,2,4,2,7,1,1,5,8,2,0,6,8,3,0,5,8,3,2,3,7,0,6,1,63
119.173275,15,21,28,10,2,5,3,8,2,3,3,8,2,4,2,7,1,1,5,8,2,0,6,8,3,0,5,8,3,2,3,7,0,6,1,64
119.176942,16,21,28,10,2,5,3,9,3,3,3,8,2,4,2,7,1,1,5,8,2,0,6,8,3,0,5,8,3,2,3,7,0,6,1,65
119.519329,15,21,28,10,2,5,3,9,3,3,3,8,2,4,2,7,1,1,5,8,2,0,6,7,2,0,5,8,3,2,3,7,0,6,1,64
119.944357,15,22,28,10,2,5,3,9,3,3,3,9,2,5,2,7,1,1,5,8,2,0,6,7,2,0,5,8,3,2,3,7,0,6,1,65
119.950322,15,23,28,10,2,5,3,9,3,3,3,9,2,5,2,8,1,2,5,8,2,0,6,7,2,0,5,8,3,2,3,7,0,6,1,66
120.116684,15,22,28,10,2,5,3,8,3,2,3,9,2,5,2,8,1,2,5,8,2,0,6,7,2,0,5,8,3,2,3,7,0,6,1,65
120.262748,14,22,28,10,2,5,3,8,3,2,3,9,2,5,2,8,1,2,5,7,1,0,6,7,2,0,5,8,3,2,3,7,0,6,1,64
120.304507,14,23,28,10,2,5,3,8,3,2,3,9,2,5,2,8,1,2,5,8,1,1,6,7,2,0,5,8,3,2,3,7,0,6,1,65
120.463735,14,23,29,10,2,5,3,8,3,2,3,9,2,5,2,8,1,2,5,8,1,1,6,8,2,0,6,8,3,2,3,7,0,6,1,66
120.668034,14,23,28,10,2,5,3,7,3,2,2,9,2,5,2,8,1,2,5,8,1,1,6,8,2,0,6,8,3,2,3,7,0,6,1,65
120.671775,15,23,28,10,2,5,3,7,3,2,2,9,2,5,2,8,1,2,5,8,1,1,6,8,2,0,6,9,4,2,3,7,0,6,1,66
120.692615,14,23,28,9,1,5,3,7,3,2,2,9,2,5,2,8,1,2,5,8,1,1,6,8,2,0,6,9,4,2,3,7,0,6,1,65
120.800701,14,22,28,9,1,5,3,7,3,2,2,9,2,5,2,8,1,2,5,8,1,1,6,8,2,0,6,9,4,2,3,6,0,5,1,64
120.816664,15,22,28,9,1,5,3,7,3,2,2,9,2,5,2,8,1,2,5,8,1,1,6,8,2,0,6,9,4,2,3,7,1,5,1,65
121.255616,15,23,28,10,1,6,3,7,3,2,2,9,2,5,2,8,1,2,5,8,1,1,6,8,2,0,6,9,4,2,3,7,1,5,1,66
121.689469,15,23,29,10,1,6,3,8,3,2,3,9,2,5,2,8,1,2,5,8,1,1,6,8,2,0,6,9,4,2,3,7,1,5,1,67
121.770483,14,23,29,10,1,6,3,8,3,2,3,9,2,5,2,8,1,2,5,8,1,1,6,8,2,0,6,8,3,2,3,7,1,5,1,66
122.074811,14,23,30,10,1,6,3,8,3,2,3,10,2,5,3,8,1,2,5,8,1,1,6,8,2,0,6,8,3,2,3,7,1,5,1,67
122.310542,14,24,30,10,1,6,3,8,3,2,3,10,2,5,3,9,1,3,5,8,1,1,6,8,2,0,6,8,3,2,3,7,1,5,1,68
122.31225,14,25,30,10,1,6,3,8,3,2,3,10,2,5,3,9,1,3,5,9,1,2,6,8,2,0,6,8,3,2,3,7,1,5,1,69
122.608844,14,24,30,10,1,6,3,8,3,2,3,9,2,4,3,9,1,3,5,9,1,2,6,8,2,0,6,8,3,2,3,7,1,5,1,68
122.623864,15,24,30,10,1,6,3,8,3,2,3,9,2,4,3,9,1,3,5,9,1,2,6,9,3,0,6,8,3,2,3,7,1,5,1,69
122.783584,15,24,29,9,1,6,2,8,3,2,3,9,2,4,3,9,1,3,5,9,1,2,6,9,3,0,6,8,3,2,3,7,1,5,1,68
122.798112,15,25,29,9,1,6,2,8,3,2,3,9,2,4,3,9,1,3,5,9,1,2,6,9,3,0,6,9,3,3,3,7,1,5,1,69
122.81551,16,25,29,9,1,6,2,8,3,2,3,9,2,4,3,9,1,3,5,9,1,2,6,9,3,0,6,9,3,3,3,8,2,5,1,70
122.904989,17,25,29,10,2,6,2,8,3,2,3,9,2,4,3,9,1,3,5,9,1,2,6,9,3,0,6,9,3,3,3,8,2,5,1,71
123.24506,17,24,29,10,2,6,2,8,3,2,3,8,2,3,3,9,1,3,5,9,1,2,6,9,3,0,6,9,3,3,3,8,2,5,1,70
123.255837,17,24,28,10,2,6,2,8,3,2,3,8,2,3,3,9,1,3,5,8,1,2,5,9,3,0,6,9,3,3,3,8,2,5,1,69
123.324005,16,24,28,10,2,6,2,8,3,2,3,7,1,3,3,9,1,3,5,8,1,2,5,9,3,0,6,9,3,3,3,8,2,5,1,68
123.398973,16,24,27,10,2,6,2,8,3,2,3,6,1,3,2,9,1,3,5,8,1,2,5,9,3,0,6,9,3,3,3,8,2,5,1,67
123.433655,16,23,27,9,2,5,2,8,3,2,3,6,1,3,2,9,1,3,5,8,1,2,5,9,3,0,6,9,3,3,3,8,2,5,1,66
123.438197,16,23,26,9,2,5,2,8,3,2,3,6,1,3,2,9,1,3,5,7,1,2,4,9,3,0,6,9,3,3,3,8,2,5,1,65
123.452205,16,23,25,8,2,5,1,8,3,2,3,6,1,3,2,9,1,3,5,7,1,2,4,9,3,0,6,9,3,3,3,8,2,5,1,64
123.469808,17,23,25,8,2,5,1,9,4,2,3,6,1,3,2,9,1,3,5,7,1,2,4,9,3,0,6,9,3,3,3,8,2,5,1,65
123.63041,16,23,25,8,2,5,1,8,3,2,3,6,1,3,2,9,1,3,5,7,1,2,4,9,3,0,6,9,3,3,3,8,2,5,1,64
123.686115,16,22,25,8,2,5,1,7,3,1,3,6,1,3,2,9,1,3,5,7,1,2,4,9,3,0,6,9,3,3,3,8,2,5,1,63
123.901078,16,22,24,8,2,5,1,7,3,1,3,6,1,3,2,9,1,3,5,7,1,2,4,9,3,0,6,8,3,3,2,8,2,5,1,62
124.418681,15,22,24,8,2,5,1,7,3,1,3,6,1,3,2,9,1,3,5,7,1,2,4,9,3,0,6,7,2,3,2,8,2,5,1,61
124.716735,15,21,24,8,2,5,1,7,3,1,3,6,1,3,2,9,1,3,5,7,1,2,4,9,3,0,6,7,2,3,2,7,2,4,1,60
124.820656,15,21,25,8,2,5,1,7,3,1,3,7,1,3,3,9,1,3,5,7,1,2,4,9,3,0,6,7,2,3,2,7,2,4,1,61
125.038274,15,22,25,8,2,5,1,7,3,1,3,7,1,3,3,10,1,4,5,7,1,2,4,9,3,0,6,7,2,3,2,7,2,4,1,62
125.044874,15,21,25,8,2,5,1,7,3,1,3,7,1,3,3,10,1,4,5,7,1,2,4,9,3,0,6,6,2,2,2,7,2,4,1,61
125.28932,15,21,24,8,2,5,1,7,3,1,3,7,1,3,3,10,1,4,5,6,1,2,3,9,3,0,6,6,2,2,2,7,2,4,1,60
125.322769,15,21,23,8,2,5,1,7,3,1,3,7,1,3,3,10,1,4,5,6,1,2,3,9,3,0,6,6,2,2,2,6,2,4,0,59
125.656765,15,21,24,8,2,5,1,7,3,1,3,7,1,3,3,10,1,4,5,7,1,2,4,9,3,0,6,6,2,2,2,6,2,4,0,60
125.861811,14,21,24,8,2,5,1,7,3,1,3,7,1,3,3,10,1,4,5,7,1,2,4,8,2,0,6,6,2,2,2,6,2,4,0,59
125.864439,14,21,23,8,2,5,1,7,3,1,3,7,1,3,3,9,1,4,4,7,1,2,4,8,2,0,6,6,2,2,2,6,2,4,0,58
125.889599,14,20,23,8,2,5,1,7,3,1,3,7,1,3,3,9,1,4,4,7,1,2,4,8,2,0,6,5,2,1,2,6,2,4,0,57
125.96711,15,20,23,8,2,5,1,7,3,1,3,7,1,3,3,9,1,4,4,7,1,2,4,9,3,0,6,5,2,1,2,6,2,4,0,58
126.053944,15,19,23,7,2,4,1,7,3,1,3,7,1,3,3,9,1,4,4,7,1,2,4,9,3,0,6,5,2,1,2,6,2,4,0,57
126.078197,15,19,22,7,2,4,1,7,3,1,3,7,1,3,3,9,1,4,4,7,1,2,4,8,3,0,5,5,2,1,2,6,2,4,0,56
126.089656,16,19,22,7,2,4,1,7,3,1,3,7,1,3,3,9,1,4,4,7,1,2,4,8,3,0,5,6,3,1,2,6,2,4,0,57
126.094736,16,20,22,7,2,4,1,7,3,1,3,7,1,3,3,9,1,4,4,7,1,2,4,8,3,0,5,6,3,1,2,7,2,5,0,58
126.236144,16,21,22,8,2,5,1,7,3,1,3,7,1,3,3,9,1,4,4,7,1,2,4,8,3,0,5,6,3,1,2,7,2,5,0,59
126.244589,16,20,22,7,2,4,1,7,3,1,3,7,1,3,3,9,1,4,4,7,1,2,4,8,3,0,5,6,3,1,2,7,2,5,0,58
126.532802,15,20,22,7,2,4,1,7,3,1,3,6,0,3,3,9,1,4,4,7,1,2,4,8,3,0,5,6,3,1,2,7,2,5,0,57
126.862875,16,20,22,7,2,4,1,8,4,1,3,6,0,3,3,9,1,4,4,7,1,2,4,8,3,0,5,6,3,1,2,7,2,5,0,58
126.87352,16,21,22,7,2,4,1,8,4,1,3,7,0,4,3,9,1,4,4,7,1,2,4,8,3,0,5,6,3,1,2,7,2,5,0,59
126.941732,16,21,23,7,2,4,1,8,4,1,3,7,0,4,3,10,1,4,5,7,1,2,4,8,3,0,5,6,3,1,2,7,2,5,0,60
127.132287,16,21,24,7,2,4,1,8,4,1,3,7,0,4,3,10,1,4,5,8,1,2,5,8,3,0,5,6,3,1,2,7,2,5,0,61
127.418857,16,21,23,7,2,4,1,8,4,1,3,7,0,4,3,10,1,4,5,7,1,2,4,8,3,0,5,6,3,1,2,7,2,5,0,60
127.54008,16,21,22,7,2,4,1,8,4,1,3,7,0,4,3,10,1,4,5,7,1,2,4,7,3,0,4,6,3,1,2,7,2,5,0,59
128.212559,16,21,23,7,2,4,1,8,4,1,3,7,0,4,3,10,1,4,5,7,1,2,4,8,3,0,5,6,3,1,2,7,2,5,0,60
128.397558,17,21,23,7,2,4,1,8,4,1,3,7,0,4,3,10,1,4,5,7,1,2,4,8,3,0,5,7,4,1,2,7,2,5,0,61
128.591157,17,21,22,7,2,4,1,8,4,1,3,7,0,4,3,10,1,4,5,7,1,2,4,7,3,0,4,7,4,1,2,7,2,5,0,60
128.654363,17,21,23,7,2,4,1,8,4,1,3,7,0,4,3,10,1,4,5,7,1,2,4,7,3,0,4,7,4,1,2,8,2,5,1,61
128.777295,17,21,22,7,2,4,1,8,4,1,3,7,0,4,3,10,1,4,5,7,1,2,4,7,3,0,4,6,4,1,1,8,2,5,1,60
129.701966,18,21,22,8,3,4,1,8,4,1,3,7,0,4,3,10,1,4,5,7,1,2,4,7,3,0,4,6,4,1,1,8,2,5,1,61
130.138533,18,20,22,8,3,4,1,8,4,1,3,6,0,3,3,10,1,4,5,7,1,2,4,7,3,0,4,6,4,1,1,8,2,5,1,60
130.330365,18,21,22,8,3,4,1,9,4,2,3,6,0,3,3,10,1,4,5,7,1,2,4,7,3,0,4,6,4,1,1,8,2,5,1,61
131.019566,18,20,22,7,3,3,1,9,4,2,3,6,0,3,3,10,1,4,5,7,1,2,4,7,3,0,4,6,4,1,1,8,2,5,1,60
131.213312,18,20,21,7,3,3,1,8,4,2,2,6,0,3,3,10,1,4,5,7,1,2,4,7,3,0,4,6,4,1,1,8,2,5,1,59
131.366194,18,19,21,7,3,3,1,8,4,2,2,6,0,3,3,10,1,4,5,7,1,2,4,7,3,0,4,6,4,1,1,7,2,4,1,58
131.383655,19,19,21,7,3,3,1,8,4,2,2,7,1,3,3,10,1,4,5,7,1,2,4,7,3,0,4,6,4,1,1,7,2,4,1,59
131.392058,19,20,21,7,3,3,1,8,4,2,2,7,1,3,3,11,1,5,5,7,1,2,4,7,3,0,4,6,4,1,1,7,2,4,1,60
131.501252,19,20,20,7,3,3,1,8,4,2,2,7,1,3,3,10,1,5,4,7,1,2,4,7,3,0,4,6,4,1,1,7,2,4,1,59
131.687054,19,20,19,7,3,3,1,8,4,2,2,7,1,3,3,10,1,5,4,7,1,2,4,6,3,0,3,6,4,1,1,7,2,4,1,58
132.032403,18,20,19,7,3,3,1,8,4,2,2,7,1,3,3,9,0,5,4,7,1,2,4,6,3,0,3,6,4,1,1,7,2,4,1,57
132.088014,18,21,19,7,3,3,1,8,4,2,2,7,1,3,3,9,0,5,4,8,1,3,4,6,3,0,3,6,4,1,1,7,2,4,1,58
132.36815,18,21,18,7,3,3,1,8,4,2,2,7,1,3,3,9,0,5,4,8,1,3,4,5,3,0,2,6,4,1,1,7,2,4,1,57
132.413293,18,21,17,7,3,3,1,8,4,2,2,6,1,3,2,9,0,5,4,8,1,3,4,5,3,0,2,6,4,1,1,7,2,4,1,56
132.491709,18,21,18,7,3,3,1,8,4,2,2,6,1,3,2,9,0,5,4,8,1,3,4,6,3,0,3,6,4,1,1,7,2,4,1,57
