job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
w000381__premium,w0,p_w000381,112.170437,1,80.197712,1,COMPLETED_SUCCESSFULLY,112.170437,20.197712,132.368149,0.000000,20.197712,1.000000,49,-1.000000,""
w000410__premium,w0,p_w000410,122.074811,1,70.338481,1,COMPLETED_SUCCESSFULLY,122.074811,10.338481,132.413292,0.000000,10.338481,1.000000,547,-1.000000,""
w000384__freemium,w0,p_w000384,112.864372,1,79.726598,1,COMPLETED_SUCCESSFULLY,112.864372,19.726598,132.590970,0.000000,19.726598,1.000000,745,-1.000000,""
w000391__freemium,w0,p_w000391,116.567923,1,76.839993,1,COMPLETED_SUCCESSFULLY,116.567923,16.839993,133.407916,0.000000,16.839993,1.000000,252,-1.000000,""
w000414__freemium,w0,p_w000414,122.798112,1,70.799559,1,COMPLETED_SUCCESSFULLY,122.798112,10.799559,133.597671,0.000000,10.799559,1.000000,254,-1.000000,""
w000353__premium,w0,p_w000353,104.374208,1,89.364469,1,COMPLETED_SUCCESSFULLY,104.374208,29.364469,133.738677,0.000000,29.364469,1.000000,45,-1.000000,""
w000390__enterprise,w0,p_w000390,115.875134,1,78.156581,1,COMPLETED_SUCCESSFULLY,115.875134,18.156581,134.031715,0.000000,18.156581,1.000000,251,-1.000000,""
w000388__premium,w0,p_w000388,114.710503,1,79.537839,1,COMPLETED_SUCCESSFULLY,114.710503,19.537839,134.248342,0.000000,19.537839,1.000000,447,-1.000000,""
w000380__premium,w0,p_w000380,112.033128,1,82.802084,1,COMPLETED_SUCCESSFULLY,112.033128,22.802084,134.835212,0.000000,22.802084,1.000000,744,-1.000000,""
w000361__freemium,w0,p_w000361,106.487181,1,88.895288,1,COMPLETED_SUCCESSFULLY,106.487181,28.895288,135.382469,0.000000,28.895288,1.000000,644,-1.000000,""
w000387__premium,w0,p_w000387,114.383329,1,81.012798,1,COMPLETED_SUCCESSFULLY,114.383329,21.012798,135.396127,0.000000,21.012798,1.000000,250,-1.000000,""
w000378__premium,w0,p_w000378,111.722769,1,83.736456,1,COMPLETED_SUCCESSFULLY,111.722769,23.736456,135.459225,0.000000,23.736456,1.000000,48,-1.000000,""
w000397__enterprise,w0,p_w000397,118.145499,1,77.323476,1,COMPLETED_SUCCESSFULLY,118.145499,17.323476,135.468975,0.000000,17.323476,1.000000,647,-1.000000,""
w000363__premium,w0,p_w000363,107.027365,1,88.479499,1,COMPLETED_SUCCESSFULLY,107.027365,28.479499,135.506864,0.000000,28.479499,1.000000,347,-1.000000,""
w000395__premium,w0,p_w000395,117.864722,1,77.704577,1,COMPLETED_SUCCESSFULLY,117.864722,17.704577,135.569299,0.000000,17.704577,1.000000,449,-1.000000,""
w000393__enterprise,w0,p_w000393,116.621635,1,79.727376,1,COMPLETED_SUCCESSFULLY,116.621635,19.727376,136.349011,0.000000,19.727376,1.000000,448,-1.000000,""
w000419__freemium,w0,p_w000419,125.038274,1,72.025242,1,COMPLETED_SUCCESSFULLY,125.038274,12.025242,137.063516,0.000000,12.025242,1.000000,255,-1.000000,""
w000411__freemium,w0,p_w000411,122.310542,1,74.827062,1,COMPLETED_SUCCESSFULLY,122.310542,14.827062,137.137604,0.000000,14.827062,1.000000,353,-1.000000,""
w000417__enterprise,w0,p_w000417,123.469808,1,74.185682,1,COMPLETED_SUCCESSFULLY,123.469808,14.185682,137.655490,0.000000,14.185682,1.000000,152,-1.000000,""
w000399__freemium,w0,p_w000399,118.671581,1,79.570729,1,COMPLETED_SUCCESSFULLY,118.671581,19.570729,138.242310,0.000000,19.570729,1.000000,648,-1.000000,""
w000404__freemium,w0,p_w000404,120.304507,1,78.173584,1,COMPLETED_SUCCESSFULLY,120.304507,18.173584,138.478091,0.000000,18.173584,1.000000,352,-1.000000,""
w000429__premium,w0,p_w000429,128.212559,1,70.424577,1,COMPLETED_SUCCESSFULLY,128.212559,10.424577,138.637136,0.000000,10.424577,1.000000,651,-1.000000,""
w000412__freemium,w0,p_w000412,122.312250,1,76.624414,1,COMPLETED_SUCCESSFULLY,122.312250,16.624414,138.936664,0.000000,16.624414,1.000000,452,-1.000000,""
w000379__freemium,w0,p_w000379,111.764571,1,87.625668,1,COMPLETED_SUCCESSFULLY,111.764571,27.625668,139.390239,0.000000,27.625668,1.000000,646,-1.000000,""
w000413__enterprise,w0,p_w000413,122.623864,1,78.050412,1,COMPLETED_SUCCESSFULLY,122.623864,18.050412,140.674276,0.000000,18.050412,1.000000,354,-1.000000,""
w000394__freemium,w0,p_w000394,117.582640,1,83.251668,1,COMPLETED_SUCCESSFULLY,117.582640,23.251668,140.834308,0.000000,23.251668,1.000000,351,-1.000000,""
w000401__enterprise,w0,p_w000401,119.176942,1,81.746439,1,COMPLETED_SUCCESSFULLY,119.176942,21.746439,140.923381,0.000000,21.746439,1.000000,52,-1.000000,""
w000416__enterprise,w0,p_w000416,122.904989,1,78.331336,1,COMPLETED_SUCCESSFULLY,122.904989,18.331336,141.236325,0.000000,18.331336,1.000000,649,-1.000000,""
w000383__freemium,w0,p_w000383,112.759565,1,88.703263,1,COMPLETED_SUCCESSFULLY,112.759565,28.703263,141.462828,0.000000,28.703263,1.000000,446,-1.000000,""
w000424__freemium,w0,p_w000424,126.236144,1,75.546674,1,COMPLETED_SUCCESSFULLY,126.236144,15.546674,141.782818,0.000000,15.546674,1.000000,650,-1.000000,""
w000434__enterprise,w0,p_w000434,131.383655,1,70.446453,1,COMPLETED_SUCCESSFULLY,131.383655,10.446453,141.830108,0.000000,10.446453,1.000000,551,-1.000000,""
w000398__premium,w0,p_w000398,118.174408,1,84.047716,1,COMPLETED_SUCCESSFULLY,118.174408,24.047716,142.222124,0.000000,24.047716,1.000000,746,-1.000000,""
w000430__enterprise,w0,p_w000430,128.397558,1,74.569242,1,COMPLETED_SUCCESSFULLY,128.397558,14.569242,142.966800,0.000000,14.569242,1.000000,54,-1.000000,""
w000418__premium,w0,p_w000418,124.820656,1,78.576187,1,COMPLETED_SUCCESSFULLY,124.820656,18.576187,143.396843,0.000000,18.576187,1.000000,549,-1.000000,""
w000400__premium,w0,p_w000400,119.173275,1,84.386148,1,COMPLETED_SUCCESSFULLY,119.173275,24.386148,143.559423,0.000000,24.386148,1.000000,747,-1.000000,""
w000440__premium,w0,p_w000440,133.426391,1,70.261724,1,COMPLETED_SUCCESSFULLY,133.426391,10.261724,143.688115,0.000000,10.261724,1.000000,57,-1.000000,""
w000386__freemium,w0,p_w000386,114.018380,1,89.687925,1,COMPLETED_SUCCESSFULLY,114.018380,29.687925,143.706305,0.000000,29.687925,1.000000,249,-1.000000,""
w000407__enterprise,w0,p_w000407,120.816664,1,83.252219,1,COMPLETED_SUCCESSFULLY,120.816664,23.252219,144.068883,0.000000,23.252219,1.000000,450,-1.000000,""
w000442__enterprise,w0,p_w000442,133.766830,1,70.361489,1,COMPLETED_SUCCESSFULLY,133.766830,10.361489,144.128319,0.000000,10.361489,1.000000,257,-1.000000,""
w000431__premium,w0,p_w000431,128.654363,1,75.581401,1,COMPLETED_SUCCESSFULLY,128.654363,15.581401,144.235764,0.000000,15.581401,1.000000,453,-1.000000,""
w000441__enterprise,w0,p_w000441,133.563540,1,72.343975,1,COMPLETED_SUCCESSFULLY,133.563540,12.343975,145.907515,0.000000,12.343975,1.000000,157,-1.000000,""
w000437__premium,w0,p_w000437,132.491709,1,73.564239,1,COMPLETED_SUCCESSFULLY,132.491709,13.564239,146.055948,0.000000,13.564239,1.000000,552,-1.000000,""
w000392__enterprise,w0,p_w000392,116.590828,1,89.975725,1,COMPLETED_SUCCESSFULLY,116.590828,29.975725,146.566553,0.000000,29.975725,1.000000,350,-1.000000,""
w000409__premium,w0,p_w000409,121.689469,1,85.069854,1,COMPLETED_SUCCESSFULLY,121.689469,25.069854,146.759323,0.000000,25.069854,1.000000,253,-1.000000,""
w000425__enterprise,w0,p_w000425,126.862875,1,79.975558,1,COMPLETED_SUCCESSFULLY,126.862875,19.975558,146.838433,0.000000,19.975558,1.000000,750,-1.000000,""
w000436__freemium,w0,p_w000436,132.088014,1,74.973005,1,COMPLETED_SUCCESSFULLY,132.088014,14.973005,147.061019,0.000000,14.973005,1.000000,156,-1.000000,""
w000421__enterprise,w0,p_w000421,125.967110,1,81.322022,1,COMPLETED_SUCCESSFULLY,125.967110,21.322022,147.289132,0.000000,21.322022,1.000000,153,-1.000000,""
w000405__premium,w0,p_w000405,120.463735,1,86.884946,1,COMPLETED_SUCCESSFULLY,120.463735,26.884946,147.348681,0.000000,26.884946,1.000000,151,-1.000000,""
w000396__enterprise,w0,p_w000396,117.920873,1,89.576491,1,COMPLETED_SUCCESSFULLY,117.920873,29.576491,147.497364,0.000000,29.576491,1.000000,546,-1.000000,""
w000403__freemium,w0,p_w000403,119.950322,1,87.936858,1,COMPLETED_SUCCESSFULLY,119.950322,27.936858,147.887180,0.000000,27.936858,1.000000,150,-1.000000,""
w000426__freemium,w0,p_w000426,126.873520,1,82.229930,1,COMPLETED_SUCCESSFULLY,126.873520,22.229930,149.103450,0.000000,22.229930,1.000000,155,-1.000000,""
w000457__premium,w0,p_w000457,138.272764,1,70.884511,1,COMPLETED_SUCCESSFULLY,138.272764,10.884511,149.157275,0.000000,10.884511,1.000000,654,-1.000000,""
w000408__freemium,w0,p_w000408,121.255616,1,88.169970,1,COMPLETED_SUCCESSFULLY,121.255616,28.169970,149.425586,0.000000,28.169970,1.000000,451,-1.000000,""
w000406__enterprise,w0,p_w000406,120.671775,1,89.090984,1,COMPLETED_SUCCESSFULLY,120.671775,29.090984,149.762759,0.000000,29.090984,1.000000,749,-1.000000,""
w000454__premium,w0,p_w000454,136.886494,1,73.299174,1,COMPLETED_SUCCESSFULLY,136.886494,13.299174,150.185668,0.000000,13.299174,1.000000,357,-1.000000,""
w000450__premium,w0,p_w000450,136.043447,1,74.639101,1,COMPLETED_SUCCESSFULLY,136.043447,14.639101,150.682548,0.000000,14.639101,1.000000,653,-1.000000,""
w000415__enterprise,w0,p_w000415,122.815510,1,87.868218,1,COMPLETED_SUCCESSFULLY,122.815510,27.868218,150.683728,0.000000,27.868218,1.000000,548,-1.000000,""
w000463__premium,w0,p_w000463,138.810662,1,72.068599,1,COMPLETED_SUCCESSFULLY,138.810662,12.068599,150.879261,0.000000,12.068599,1.000000,656,-1.000000,""
w000448__enterprise,w0,p_w000448,135.966409,1,75.031908,1,COMPLETED_SUCCESSFULLY,135.966409,15.031908,150.998317,0.000000,15.031908,1.000000,652,-1.000000,""
w000427__premium,w0,p_w000427,126.941732,1,84.128150,1,COMPLETED_SUCCESSFULLY,126.941732,24.128150,151.069882,0.000000,24.128150,1.000000,256,-1.000000,""
w000459__enterprise,w0,p_w000459,138.457869,1,73.645789,1,COMPLETED_SUCCESSFULLY,138.457869,13.645789,152.103658,0.000000,13.645789,1.000000,456,-1.000000,""
w000423__freemium,w0,p_w000423,126.094736,1,86.043085,1,COMPLETED_SUCCESSFULLY,126.094736,26.043085,152.137821,0.000000,26.043085,1.000000,550,-1.000000,""
w000451__premium,w0,p_w000451,136.133319,1,76.199872,1,COMPLETED_SUCCESSFULLY,136.133319,16.199872,152.333191,0.000000,16.199872,1.000000,59,-1.000000,""
w000446__freemium,w0,p_w000446,134.738197,1,77.633021,1,COMPLETED_SUCCESSFULLY,134.738197,17.633021,152.371218,0.000000,17.633021,1.000000,356,-1.000000,""
w000443__premium,w0,p_w000443,134.092639,1,78.722009,1,COMPLETED_SUCCESSFULLY,134.092639,18.722009,152.814648,0.000000,18.722009,1.000000,258,-1.000000,""
w000420__premium,w0,p_w000420,125.656765,1,87.452149,1,COMPLETED_SUCCESSFULLY,125.656765,27.452149,153.108914,0.000000,27.452149,1.000000,53,-1.000000,""
w000464__freemium,w0,p_w000464,139.518883,1,73.619812,1,COMPLETED_SUCCESSFULLY,139.518883,13.619812,153.138695,0.000000,13.619812,1.000000,457,-1.000000,""
w000452__premium,w0,p_w000452,136.490917,1,77.049886,1,COMPLETED_SUCCESSFULLY,136.490917,17.049886,153.540803,0.000000,17.049886,1.000000,455,-1.000000,""
w000447__enterprise,w0,p_w000447,134.858369,1,78.958574,1,COMPLETED_SUCCESSFULLY,134.858369,18.958574,153.816943,0.000000,18.958574,1.000000,753,-1.000000,""
w000433__freemium,w0,p_w000433,130.330365,1,83.574553,1,COMPLETED_SUCCESSFULLY,130.330365,23.574553,153.904918,0.000000,23.574553,1.000000,751,-1.000000,""
w000470__enterprise,w0,p_w000470,140.678127,1,73.275993,1,COMPLETED_SUCCESSFULLY,140.678127,13.275993,153.954120,0.000000,13.275993,1.000000,360,-1.000000,""
w000438__enterprise,w0,p_w000438,132.808232,1,81.232843,1,COMPLETED_SUCCESSFULLY,132.808232,21.232843,154.041075,0.000000,21.232843,1.000000,553,-1.000000,""
w000422__enterprise,w0,p_w000422,126.089656,1,88.527950,1,COMPLETED_SUCCESSFULLY,126.089656,28.527950,154.617606,0.000000,28.527950,1.000000,154,-1.000000,""
w000465__premium,w0,p_w000465,140.101558,1,75.251080,1,COMPLETED_SUCCESSFULLY,140.101558,15.251080,155.352638,0.000000,15.251080,1.000000,657,-1.000000,""
w000435__freemium,w0,p_w000435,131.392058,1,84.558006,1,COMPLETED_SUCCESSFULLY,131.392058,24.558006,155.950064,0.000000,24.558006,1.000000,56,-1.000000,""
w000428__premium,w0,p_w000428,127.132287,1,89.213337,1,COMPLETED_SUCCESSFULLY,127.132287,29.213337,156.345624,0.000000,29.213337,1.000000,355,-1.000000,""
w000477__freemium,w0,p_w000477,143.203117,1,73.498351,1,COMPLETED_SUCCESSFULLY,143.203117,13.498351,156.701468,0.000000,13.498351,1.000000,659,-1.000000,""
w000466__enterprise,w0,p_w000466,140.150687,1,76.840069,1,COMPLETED_SUCCESSFULLY,140.150687,16.840069,156.990756,0.000000,16.840069,1.000000,754,-1.000000,""
w000432__enterprise,w0,p_w000432,129.701966,1,87.549152,1,COMPLETED_SUCCESSFULLY,129.701966,27.549152,157.251118,0.000000,27.549152,1.000000,55,-1.000000,""
w000455__premium,w0,p_w000455,137.214574,1,80.303849,1,COMPLETED_SUCCESSFULLY,137.214574,20.303849,157.518423,0.000000,20.303849,1.000000,261,-1.000000,""
w000484__enterprise,w0,p_w000484,145.320753,1,72.245588,1,COMPLETED_SUCCESSFULLY,145.320753,12.245588,157.566341,0.000000,12.245588,1.000000,460,-1.000000,""
w000439__enterprise,w0,p_w000439,132.977904,1,85.241071,1,COMPLETED_SUCCESSFULLY,132.977904,25.241071,158.218975,0.000000,25.241071,1.000000,752,-1.000000,""
w000480__freemium,w0,p_w000480,143.589147,1,74.815791,1,COMPLETED_SUCCESSFULLY,143.589147,14.815791,158.404938,0.000000,14.815791,1.000000,756,-1.000000,""
w000458__enterprise,w0,p_w000458,138.366522,1,80.047057,1,COMPLETED_SUCCESSFULLY,138.366522,20.047057,158.413579,0.000000,20.047057,1.000000,358,-1.000000,""
w000445__premium,w0,p_w000445,134.302744,1,84.473951,1,COMPLETED_SUCCESSFULLY,134.302744,24.473951,158.776695,0.000000,24.473951,1.000000,259,-1.000000,""
w000444__enterprise,w0,p_w000444,134.227455,1,85.324744,1,COMPLETED_SUCCESSFULLY,134.227455,25.324744,159.552199,0.000000,25.324744,1.000000,58,-1.000000,""
w000449__enterprise,w0,p_w000449,135.969067,1,83.639429,1,COMPLETED_SUCCESSFULLY,135.969067,23.639429,159.608496,0.000000,23.639429,1.000000,454,-1.000000,""
w000456__enterprise,w0,p_w000456,137.827559,1,81.818911,1,COMPLETED_SUCCESSFULLY,137.827559,21.818911,159.646470,0.000000,21.818911,1.000000,158,-1.000000,""
w000485__enterprise,w0,p_w000485,145.549683,1,74.811187,1,COMPLETED_SUCCESSFULLY,145.549683,14.811187,160.360870,0.000000,14.811187,1.000000,63,-1.000000,""
w000462__enterprise,w0,p_w000462,138.571551,1,82.055597,1,COMPLETED_SUCCESSFULLY,138.571551,22.055597,160.627148,0.000000,22.055597,1.000000,655,-1.000000,""
w000510__enterprise,w0,p_w000510,150.828867,1,70.661509,1,COMPLETED_SUCCESSFULLY,150.828867,10.661509,161.490376,0.000000,10.661509,1.000000,560,-1.000000,""
w000495__freemium,w0,p_w000495,148.266509,1,73.492856,1,COMPLETED_SUCCESSFULLY,148.266509,13.492856,161.759365,0.000000,13.492856,1.000000,162,-1.000000,""
w000473__freemium,w0,p_w000473,140.855884,1,81.214581,1,COMPLETED_SUCCESSFULLY,140.855884,21.214581,162.070465,0.000000,21.214581,1.000000,362,-1.000000,""
w000469__freemium,w0,p_w000469,140.584051,1,81.496335,1,COMPLETED_SUCCESSFULLY,140.584051,21.496335,162.080386,0.000000,21.496335,1.000000,262,-1.000000,""
w000511__enterprise,w0,p_w000511,151.213734,1,71.289846,1,COMPLETED_SUCCESSFULLY,151.213734,11.289846,162.503580,0.000000,11.289846,1.000000,662,-1.000000,""
w000505__freemium,w0,p_w000505,149.868227,1,73.617788,1,COMPLETED_SUCCESSFULLY,149.868227,13.617788,163.486015,0.000000,13.617788,1.000000,661,-1.000000,""
w000503__freemium,w0,p_w000503,149.098340,1,74.430268,1,COMPLETED_SUCCESSFULLY,149.098340,14.430268,163.528608,0.000000,14.430268,1.000000,266,-1.000000,""
w000474__enterprise,w0,p_w000474,140.927144,1,82.861550,1,COMPLETED_SUCCESSFULLY,140.927144,22.861550,163.788694,0.000000,22.861550,1.000000,61,-1.000000,""
w000475__premium,w0,p_w000475,142.025739,1,82.093101,1,COMPLETED_SUCCESSFULLY,142.025739,22.093101,164.118840,0.000000,22.093101,1.000000,658,-1.000000,""
w000512__premium,w0,p_w000512,151.940465,1,72.489809,1,COMPLETED_SUCCESSFULLY,151.940465,12.489809,164.430274,0.000000,12.489809,1.000000,663,-1.000000,""
w000472__premium,w0,p_w000472,140.791462,1,83.927280,1,COMPLETED_SUCCESSFULLY,140.791462,23.927280,164.718742,0.000000,23.927280,1.000000,458,-1.000000,""
w000514__freemium,w0,p_w000514,152.766520,1,72.222181,1,COMPLETED_SUCCESSFULLY,152.766520,12.222181,164.988701,0.000000,12.222181,1.000000,561,-1.000000,""
w000486__enterprise,w0,p_w000486,145.775760,1,79.794236,1,COMPLETED_SUCCESSFULLY,145.775760,19.794236,165.569996,0.000000,19.794236,1.000000,264,-1.000000,""
w000460__enterprise,w0,p_w000460,138.465585,1,87.207485,1,COMPLETED_SUCCESSFULLY,138.465585,27.207485,165.673070,0.000000,27.207485,1.000000,554,-1.000000,""
w000493__freemium,w0,p_w000493,146.828051,1,78.875008,1,COMPLETED_SUCCESSFULLY,146.828051,18.875008,165.703059,0.000000,18.875008,1.000000,660,-1.000000,""
w000468__premium,w0,p_w000468,140.516077,1,85.562725,1,COMPLETED_SUCCESSFULLY,140.516077,25.562725,166.078802,0.000000,25.562725,1.000000,159,-1.000000,""
w000453__freemium,w0,p_w000453,136.770682,1,89.501882,1,COMPLETED_SUCCESSFULLY,136.770682,29.501882,166.272564,0.000000,29.501882,1.000000,260,-1.000000,""
w000476__premium,w0,p_w000476,142.670943,1,83.916427,1,COMPLETED_SUCCESSFULLY,142.670943,23.916427,166.587370,0.000000,23.916427,1.000000,555,-1.000000,""
w000478__freemium,w0,p_w000478,143.230650,1,83.589831,1,COMPLETED_SUCCESSFULLY,143.230650,23.589831,166.820481,0.000000,23.589831,1.000000,755,-1.000000,""
w000479__freemium,w0,p_w000479,143.494118,1,83.759578,1,COMPLETED_SUCCESSFULLY,143.494118,23.759578,167.253696,0.000000,23.759578,1.000000,556,-1.000000,""
w000500__freemium,w0,p_w000500,148.760371,1,78.513098,1,COMPLETED_SUCCESSFULLY,148.760371,18.513098,167.273469,0.000000,18.513098,1.000000,758,-1.000000,""
w000506__enterprise,w0,p_w000506,150.152396,1,77.179868,1,COMPLETED_SUCCESSFULLY,150.152396,17.179868,167.332264,0.000000,17.179868,1.000000,759,-1.000000,""
w000494__freemium,w0,p_w000494,147.614466,1,79.742503,1,COMPLETED_SUCCESSFULLY,147.614466,19.742503,167.356969,0.000000,19.742503,1.000000,161,-1.000000,""
w000482__enterprise,w0,p_w000482,144.410447,1,83.535893,1,COMPLETED_SUCCESSFULLY,144.410447,23.535893,167.946340,0.000000,23.535893,1.000000,459,-1.000000,""
w000497__freemium,w0,p_w000497,148.596315,1,79.377813,1,COMPLETED_SUCCESSFULLY,148.596315,19.377813,167.974128,0.000000,19.377813,1.000000,757,-1.000000,""
w000461__premium,w0,p_w000461,138.488591,1,89.605227,1,COMPLETED_SUCCESSFULLY,138.488591,29.605227,168.093818,0.000000,29.605227,1.000000,359,-1.000000,""
w000467__enterprise,w0,p_w000467,140.434536,1,88.081646,1,COMPLETED_SUCCESSFULLY,140.434536,28.081646,168.516182,0.000000,28.081646,1.000000,60,-1.000000,""
w000471__freemium,w0,p_w000471,140.721904,1,88.097306,1,COMPLETED_SUCCESSFULLY,140.721904,28.097306,168.819210,0.000000,28.097306,1.000000,361,-1.000000,""
w000521__freemium,w0,p_w000521,154.535500,1,74.332867,1,COMPLETED_SUCCESSFULLY,154.535500,14.332867,168.868367,0.000000,14.332867,1.000000,366,-1.000000,""
w000516__enterprise,w0,p_w000516,153.593248,1,75.550733,1,COMPLETED_SUCCESSFULLY,153.593248,15.550733,169.143981,0.000000,15.550733,1.000000,464,-1.000000,""
w000519__enterprise,w0,p_w000519,153.888603,1,75.406045,1,COMPLETED_SUCCESSFULLY,153.888603,15.406045,169.294648,0.000000,15.406045,1.000000,465,-1.000000,""
w000504__freemium,w0,p_w000504,149.574179,1,80.390519,1,COMPLETED_SUCCESSFULLY,149.574179,20.390519,169.964698,0.000000,20.390519,1.000000,462,-1.000000,""
w000508__premium,w0,p_w000508,150.278668,1,79.842928,1,COMPLETED_SUCCESSFULLY,150.278668,19.842928,170.121596,0.000000,19.842928,1.000000,166,-1.000000,""
w000498__freemium,w0,p_w000498,148.695071,1,81.705498,1,COMPLETED_SUCCESSFULLY,148.695071,21.705498,170.400569,0.000000,21.705498,1.000000,164,-1.000000,""
w000501__enterprise,w0,p_w000501,148.992978,1,81.790283,1,COMPLETED_SUCCESSFULLY,148.992978,21.790283,170.783261,0.000000,21.790283,1.000000,64,-1.000000,""
w000532__enterprise,w0,p_w000532,158.050554,1,72.878273,1,COMPLETED_SUCCESSFULLY,158.050554,12.878273,170.928827,0.000000,12.878273,1.000000,762,-1.000000,""
w000481__freemium,w0,p_w000481,143.781385,1,87.422917,1,COMPLETED_SUCCESSFULLY,143.781385,27.422917,171.204302,0.000000,27.422917,1.000000,62,-1.000000,""
w000525__premium,w0,p_w000525,155.059369,1,76.177050,1,COMPLETED_SUCCESSFULLY,155.059369,16.177050,171.236419,0.000000,16.177050,1.000000,167,-1.000000,""
w000513__freemium,w0,p_w000513,152.722813,1,78.660125,1,COMPLETED_SUCCESSFULLY,152.722813,18.660125,171.382938,0.000000,18.660125,1.000000,463,-1.000000,""
w000496__freemium,w0,p_w000496,148.347293,1,83.232252,1,COMPLETED_SUCCESSFULLY,148.347293,23.232252,171.579545,0.000000,23.232252,1.000000,163,-1.000000,""
w000490__freemium,w0,p_w000490,146.431074,1,85.717773,1,COMPLETED_SUCCESSFULLY,146.431074,25.717773,172.148847,0.000000,25.717773,1.000000,558,-1.000000,""
w000509__premium,w0,p_w000509,150.534702,1,81.780718,1,COMPLETED_SUCCESSFULLY,150.534702,21.780718,172.315420,0.000000,21.780718,1.000000,365,-1.000000,""
w000502__freemium,w0,p_w000502,149.015576,1,83.482299,1,COMPLETED_SUCCESSFULLY,149.015576,23.482299,172.497875,0.000000,23.482299,1.000000,165,-1.000000,""
w000539__premium,w0,p_w000539,160.401180,1,72.510881,1,COMPLETED_SUCCESSFULLY,160.401180,12.510881,172.912061,0.000000,12.510881,1.000000,69,-1.000000,""
w000488__premium,w0,p_w000488,146.019838,1,87.292818,1,COMPLETED_SUCCESSFULLY,146.019838,27.292818,173.312656,0.000000,27.292818,1.000000,160,-1.000000,""
w000544__premium,w0,p_w000544,161.231615,1,72.424264,1,COMPLETED_SUCCESSFULLY,161.231615,12.424264,173.655879,0.000000,12.424264,1.000000,369,-1.000000,""
w000492__premium,w0,p_w000492,146.798993,1,86.905178,1,COMPLETED_SUCCESSFULLY,146.798993,26.905178,173.704171,0.000000,26.905178,1.000000,265,-1.000000,""
w000527__enterprise,w0,p_w000527,155.921592,1,77.892817,1,COMPLETED_SUCCESSFULLY,155.921592,17.892817,173.814409,0.000000,17.892817,1.000000,665,-1.000000,""
w000499__freemium,w0,p_w000499,148.706185,1,85.243359,1,COMPLETED_SUCCESSFULLY,148.706185,25.243359,173.949544,0.000000,25.243359,1.000000,559,-1.000000,""
w000483__premium,w0,p_w000483,144.812625,1,89.144026,1,COMPLETED_SUCCESSFULLY,144.812625,29.144026,173.956651,0.000000,29.144026,1.000000,263,-1.000000,""
w000537__premium,w0,p_w000537,159.245184,1,74.816792,1,COMPLETED_SUCCESSFULLY,159.245184,14.816792,174.061976,0.000000,14.816792,1.000000,764,-1.000000,""
w000549__premium,w0,p_w000549,163.252549,1,71.056931,1,COMPLETED_SUCCESSFULLY,163.252549,11.056931,174.309480,0.000000,11.056931,1.000000,370,-1.000000,""
w000491__freemium,w0,p_w000491,146.608518,1,87.820114,1,COMPLETED_SUCCESSFULLY,146.608518,27.820114,174.428632,0.000000,27.820114,1.000000,363,-1.000000,""
w000515__premium,w0,p_w000515,152.809681,1,81.626154,1,COMPLETED_SUCCESSFULLY,152.809681,21.626154,174.435835,0.000000,21.626154,1.000000,664,-1.000000,""
w000543__enterprise,w0,p_w000543,160.824228,1,73.862190,1,COMPLETED_SUCCESSFULLY,160.824228,13.862190,174.686418,0.000000,13.862190,1.000000,168,-1.000000,""
w000530__freemium,w0,p_w000530,157.413491,1,77.519779,1,COMPLETED_SUCCESSFULLY,157.413491,17.519779,174.933270,0.000000,17.519779,1.000000,67,-1.000000,""
w000487__freemium,w0,p_w000487,145.815516,1,89.182132,1,COMPLETED_SUCCESSFULLY,145.815516,29.182132,174.997648,0.000000,29.182132,1.000000,461,-1.000000,""
w000507__enterprise,w0,p_w000507,150.218910,1,84.781364,1,COMPLETED_SUCCESSFULLY,150.218910,24.781364,175.000274,0.000000,24.781364,1.000000,364,-1.000000,""
w000529__premium,w0,p_w000529,157.174111,1,78.062626,1,COMPLETED_SUCCESSFULLY,157.174111,18.062626,175.236737,0.000000,18.062626,1.000000,666,-1.000000,""
w000489__enterprise,w0,p_w000489,146.135904,1,89.445041,1,COMPLETED_SUCCESSFULLY,146.135904,29.445041,175.580945,0.000000,29.445041,1.000000,557,-1.000000,""
w000541__enterprise,w0,p_w000541,160.535971,1,75.797383,1,COMPLETED_SUCCESSFULLY,160.535971,15.797383,176.333354,0.000000,15.797383,1.000000,70,-1.000000,""
w000517__premium,w0,p_w000517,153.623028,1,83.135643,1,COMPLETED_SUCCESSFULLY,153.623028,23.135643,176.758671,0.000000,23.135643,1.000000,65,-1.000000,""
w000564__freemium,w0,p_w000564,166.939575,1,70.231055,1,COMPLETED_SUCCESSFULLY,166.939575,10.231055,177.170630,0.000000,10.231055,1.000000,469,-1.000000,""
w000559__premium,w0,p_w000559,165.825470,1,71.484446,1,COMPLETED_SUCCESSFULLY,165.825470,11.484446,177.309916,0.000000,11.484446,1.000000,672,-1.000000,""
w000518__freemium,w0,p_w000518,153.649926,1,83.942175,1,COMPLETED_SUCCESSFULLY,153.649926,23.942175,177.592101,0.000000,23.942175,1.000000,267,-1.000000,""
w000556__premium,w0,p_w000556,165.647047,1,72.064681,1,COMPLETED_SUCCESSFULLY,165.647047,12.064681,177.711728,0.000000,12.064681,1.000000,272,-1.000000,""
